,date,macd,signal,buy/sell
0,2011-04-20,0.0,0.0,sell
1,2011-04-21,0.0008756414777550958,0.00017512829555101919,buy
2,2011-04-25,-0.0025364969015946315,-0.000367196743878111,sell
3,2011-04-26,-0.028836171662643295,-0.006060991727631148,sell
4,2011-04-27,-0.0470683826546221,-0.01426246991302934,sell
5,2011-04-28,-0.048842945274220284,-0.02117856498526753,sell
6,2011-04-29,-0.0482164434055008,-0.02658614066931419,sell
7,2011-05-02,-0.03958276325776211,-0.029185465187003774,sell
8,2011-05-03,-0.027695383163756304,-0.02888744878235428,buy
9,2011-05-04,-0.030331662950551674,-0.029176291615993763,sell
10,2011-05-05,-0.05424619901107164,-0.03419027309500934,sell
11,2011-05-06,-0.06652330849317067,-0.04065688017464161,sell
12,2011-05-09,-0.07392426859480494,-0.04731035785867428,sell
13,2011-05-10,-0.06749057015774085,-0.0513464003184876,sell
14,2011-05-11,-0.06226491593670147,-0.053530103442130376,sell
15,2011-05-12,-0.028549786627522167,-0.04853404007920874,buy
16,2011-05-13,-0.005605210647644299,-0.03994827419289586,buy
17,2011-05-16,0.0022133841074207794,-0.03151594253283253,buy
18,2011-05-17,0.012986463775789048,-0.02261546127110822,buy
19,2011-05-18,0.03033172606764012,-0.012026023803358552,buy
20,2011-05-19,0.04824828210288956,2.8837377891069438e-05,buy
21,2011-05-20,0.05706300813963594,0.011435671530240044,buy
22,2011-05-23,0.03966404537729318,0.017081346299650673,buy
23,2011-05-24,0.02499625147304485,0.01866432733432951,buy
24,2011-05-25,-0.003134041988079872,0.014304653469847634,sell
25,2011-05-26,-0.03127102429217743,0.005189517917442622,sell
26,2011-05-27,-0.058507264537215775,-0.007549838573489059,sell
27,2011-05-31,-0.07041862252933129,-0.020123595364657507,sell
28,2011-06-01,-0.08040875773928136,-0.03218062783958228,sell
29,2011-06-02,-0.10834610243085052,-0.04741372275783594,sell
30,2011-06-03,-0.14389328696663028,-0.06670963559959481,sell
31,2011-06-06,-0.17331624550406843,-0.08803095758048954,sell
32,2011-06-07,-0.20081827888263248,-0.11058842184091813,sell
33,2011-06-08,-0.21423592069731612,-0.13131792161219774,sell
34,2011-06-09,-0.20799702990632696,-0.1466537432710236,sell
35,2011-06-10,-0.2153408129974963,-0.16039115721631814,sell
36,2011-06-13,-0.21275715632998526,-0.17086435703905156,sell
37,2011-06-14,-0.1938947192295153,-0.1754704294771443,sell
38,2011-06-15,-0.19573304580910644,-0.17952295274353675,sell
39,2011-06-16,-0.17964710054440047,-0.1795477823037095,sell
40,2011-06-17,-0.16117297816979814,-0.17587282147692723,buy
41,2011-06-20,-0.13868434652090045,-0.1684351264857219,buy
42,2011-06-21,-0.10683671564294528,-0.1561154443171666,buy
43,2011-06-22,-0.07654872157464254,-0.1402020997686618,buy
44,2011-06-23,-0.0937161576857406,-0.13090491135207757,buy
45,2011-06-24,-0.1075693024103721,-0.1262377895637365,buy
46,2011-06-27,-0.10896114603873741,-0.12278246085873668,buy
47,2011-06-28,-0.0846893620498399,-0.11516384109695733,buy
48,2011-06-29,-0.04470583076581036,-0.10107223903072794,buy
49,2011-06-30,0.004190548384997328,-0.0800196815475829,buy
50,2011-07-01,0.06598408281837465,-0.0508189286743914,buy
51,2011-07-05,0.11982328385452234,-0.016690486168608656,buy
52,2011-07-06,0.16740436853058682,0.020128484771230443,buy
53,2011-07-07,0.20924693685178752,0.057952175187341866,buy
54,2011-07-08,0.23758560225366665,0.09387886060060682,buy
55,2011-07-11,0.24001964529986353,0.12310701754045818,buy
56,2011-07-12,0.23183859066011436,0.14485333216438942,buy
57,2011-07-13,0.22896401153101564,0.16167546803771468,buy
58,2011-07-14,0.2126302230973387,0.17186641904963948,buy
59,2011-07-15,0.193292542101549,0.1761516436600214,buy
60,2011-07-18,0.16387890466814525,0.17369709586164617,sell
61,2011-07-19,0.2036785775968717,0.1796933922086913,buy
62,2011-07-20,0.2193029693469839,0.18761530763634982,buy
63,2011-07-21,0.24287021601633896,0.19866628931234767,buy
64,2011-07-22,0.27003887582282715,0.21294080661444356,buy
65,2011-07-25,0.27442225135183307,0.22523709556192148,buy
66,2011-07-26,0.27267087277786217,0.23472385100510965,buy
67,2011-07-27,0.25348376809418127,0.23847583442292397,buy
68,2011-07-28,0.23909132071855055,0.23859893168204932,buy
69,2011-07-29,0.20155894692564758,0.231190934730769,sell
70,2011-08-01,0.1616202219610159,0.2172767921768184,sell
71,2011-08-02,0.10907354100984534,0.1956361419434238,sell
72,2011-08-03,0.10578356449929771,0.1776656264545986,sell
73,2011-08-04,0.026109175781350302,0.14735433631994896,sell
74,2011-08-05,-0.008666563796339233,0.11615015629669133,sell
75,2011-08-08,-0.0843483274160981,0.07605045955413345,sell
76,2011-08-09,-0.09679450469899464,0.04148146670350783,sell
77,2011-08-10,-0.18545154201875746,-0.0039051350409452304,sell
78,2011-08-11,-0.17896706009249286,-0.03891752005125476,sell
79,2011-08-12,-0.1521393237321682,-0.061561880787437455,sell
80,2011-08-15,-0.09820743346029914,-0.06889099132200979,sell
81,2011-08-16,-0.055715962355112225,-0.06625598552863028,buy
82,2011-08-17,0.010860564170734222,-0.050832675588757384,buy
83,2011-08-18,0.01818738082414839,-0.03702866430617623,buy
84,2011-08-19,0.0043068215689103795,-0.028761567131158912,buy
85,2011-08-22,-0.001617283672867842,-0.0233327104395007,buy
86,2011-08-23,0.046412661761600305,-0.0093836359992805,buy
87,2011-08-24,0.10175142460651898,0.012843376121879396,buy
88,2011-08-25,0.0936491942864528,0.029004539754794077,buy
