,date,macd,signal,buy/sell
0,2016-03-02,0.0,0.0,sell
1,2016-03-03,0.056328928368721165,0.011265785673744234,buy
2,2016-03-04,0.13305903977762057,0.035624436494519504,buy
3,2016-03-07,0.191658881596247,0.06683132551486501,buy
4,2016-03-08,0.18695289556612238,0.0908556395251165,buy
5,2016-03-09,0.20966376670627085,0.11461726496134736,buy
6,2016-03-10,0.221751523157252,0.1360441166005283,buy
7,2016-03-11,0.3215804573762924,0.1731513847556811,buy
8,2016-03-14,0.378813940526193,0.21428389590978347,buy
9,2016-03-15,0.36745318193638354,0.2449177531151035,buy
10,2016-03-16,0.40963230992421273,0.27786066447692537,buy
11,2016-03-17,0.49241556452024327,0.3207716444855889,buy
12,2016-03-18,0.5456912631852404,0.36575556822551925,buy
13,2016-03-21,0.5722415240333021,0.4070527593870758,buy
14,2016-03-22,0.566586631545249,0.43895953381871045,buy
15,2016-03-23,0.51250730860788,0.4536690887765444,buy
16,2016-03-24,0.429277965199482,0.44879086406113194,sell
17,2016-03-28,0.38662068744600475,0.43635682873810655,sell
18,2016-03-29,0.3792953464110198,0.42494453227268925,sell
19,2016-03-30,0.4067780676557007,0.42131123934929154,sell
20,2016-03-31,0.39510162343489696,0.41606931616641263,sell
21,2016-04-01,0.3564642364152135,0.4041483002161728,sell
22,2016-04-04,0.29933857300069633,0.38318635477307755,sell
23,2016-04-05,0.17734388639784981,0.34201786109803206,sell
24,2016-04-06,0.12958106503353406,0.29953050188513247,sell
25,2016-04-07,0.029681791714082806,0.24556075985092254,sell
26,2016-04-08,0.019386170843979755,0.200325842049534,sell
27,2016-04-11,0.036882143308815785,0.16763710230139037,sell
28,2016-04-12,0.10279715513914311,0.15466911286894092,sell
29,2016-04-13,0.2157325415044724,0.1668817985960472,buy
30,2016-04-14,0.31006192841373803,0.19551782455958538,buy
31,2016-04-15,0.37412102315939677,0.23123846427954767,buy
32,2016-04-18,0.4439675018155711,0.27378427178675235,buy
33,2016-04-19,0.5598164782393553,0.33099071307727296,buy
34,2016-04-20,0.6521087666398842,0.3952143237897952,buy
35,2016-04-21,0.6834287196214035,0.45285720295611687,buy
36,2016-04-22,0.7021729022553629,0.5027203428159661,buy
37,2016-04-25,0.68360490108428,0.5388972544696289,buy
38,2016-04-26,0.691170223156206,0.5693518482069443,buy
39,2016-04-27,0.6985229220895164,0.5951860629834587,buy
40,2016-04-28,0.6557893003940904,0.607306710465585,buy
41,2016-04-29,0.5968929545216781,0.6052239592768037,sell
42,2016-05-02,0.5598946769598214,0.5961581028134073,sell
43,2016-05-03,0.44943896397669647,0.5668142750460652,sell
44,2016-05-04,0.3172420422422064,0.5168998284852935,sell
45,2016-05-05,0.19277636503240814,0.4520751357947165,sell
46,2016-05-06,0.10170198333155156,0.3820005053020835,sell
47,2016-05-09,0.009918823788254372,0.30758416899931773,sell
48,2016-05-10,-0.010936809752152499,0.2438799732490237,sell
49,2016-05-11,-0.055726726694913964,0.18395863326023618,sell
50,2016-05-12,-0.07955132052710212,0.13125664250276853,sell
51,2016-05-13,-0.15179922874765595,0.07464546825268364,sell
52,2016-05-16,-0.16746880719527724,0.02622261316309147,sell
53,2016-05-17,-0.1911933753420314,-0.017260584537933103,sell
54,2016-05-18,-0.21557650557186037,-0.05692376874471856,sell
55,2016-05-19,-0.2507629444459951,-0.09569160388497387,sell
56,2016-05-20,-0.2522160539114324,-0.12699649389026557,sell
57,2016-05-23,-0.2518082658078171,-0.1519588482737759,sell
58,2016-05-24,-0.20143981403017364,-0.16185504142505544,sell
59,2016-05-25,-0.11449498946684145,-0.15238303103341266,buy
60,2016-05-26,-0.039090810631009276,-0.129724586952932,buy
61,2016-05-27,0.018438810291677044,-0.10009190750401019,buy
62,2016-05-31,0.044694631090720804,-0.071134599785064,buy
63,2016-06-01,0.05711556688816444,-0.04548456645041832,buy
64,2016-06-02,0.07051489514278586,-0.022284674131777482,buy
65,2016-06-03,0.10944802134190468,0.0040618649629589505,buy
66,2016-06-06,0.16993487111336947,0.03723646619304106,buy
67,2016-06-07,0.24283244449066643,0.07835566185256614,buy
68,2016-06-08,0.30960526008009026,0.12460558149807097,buy
69,2016-06-09,0.3125411306666237,0.16219269133178152,buy
70,2016-06-10,0.20163528078170145,0.17008120922176553,buy
71,2016-06-13,0.05330498059952049,0.14672596349731654,sell
72,2016-06-14,-0.11126408436786761,0.09512795392427971,sell
73,2016-06-15,-0.21630042829661278,0.03284227748010121,sell
74,2016-06-16,-0.2905543102606174,-0.03183704006804251,sell
75,2016-06-17,-0.3001549183341936,-0.08550061572127274,sell
76,2016-06-20,-0.22259376267408726,-0.11291924511183565,sell
77,2016-06-21,-0.11966758812592104,-0.11426891371465274,sell
78,2016-06-22,-0.031618948653516554,-0.09773892070242551,buy
79,2016-06-23,0.11562747538636131,-0.05506564148466815,buy
80,2016-06-24,-0.0873081198425325,-0.06151413715624103,sell
81,2016-06-27,-0.31924711162545094,-0.11306073205008302,sell
82,2016-06-28,-0.406800372653791,-0.17180866017082463,sell
83,2016-06-29,-0.3960147830136762,-0.21664988473939495,sell
84,2016-06-30,-0.3387275022703733,-0.24106540824559064,sell
85,2016-07-01,-0.27386688192611786,-0.24762570298169612,sell
86,2016-07-05,-0.2985025835979229,-0.2578010791049415,sell
87,2016-07-06,-0.32984830135290366,-0.2722105235545339,sell
88,2016-07-07,-0.3587075103997748,-0.2895099209235821,sell
89,2016-07-08,-0.31947465047667833,-0.29550286683420135,sell
90,2016-07-11,-0.23875797526105913,-0.2841538885195729,buy
