,date,macd,signal,buy/sell
0,2012-10-26,0.0,0.0,sell
1,2012-10-31,0.0005751389723549494,0.00011502779447098989,buy
2,2012-11-01,0.005038013746673897,0.0010996249849115716,buy
3,2012-11-02,-0.010471544199816663,-0.001214608852034075,sell
4,2012-11-05,-0.028819299247306418,-0.006735546931088544,sell
5,2012-11-06,-0.034254026676904914,-0.012239242880251818,sell
6,2012-11-07,-0.060514482818970095,-0.021894290867995478,sell
7,2012-11-08,-0.09188335514101809,-0.0358921037226,sell
8,2012-11-09,-0.12172964193803182,-0.05305961136568637,sell
9,2012-11-12,-0.1471140949062857,-0.07187050807380624,sell
10,2012-11-13,-0.16997655104617948,-0.0914917166682809,sell
11,2012-11-14,-0.20317800221084426,-0.11382897377679357,sell
12,2012-11-15,-0.22895109416050374,-0.13685339785353562,sell
13,2012-11-16,-0.23615406060498856,-0.1567135304038262,sell
14,2012-11-19,-0.22295696314774816,-0.16996221695261063,sell
15,2012-11-20,-0.20949926766827787,-0.17786962709574408,sell
16,2012-11-21,-0.19656803311691817,-0.1816093082999789,sell
17,2012-11-23,-0.17381598261163944,-0.18005064316231104,buy
18,2012-11-26,-0.1488184834892543,-0.1738042112276997,buy
19,2012-11-27,-0.128114423802824,-0.1646662537427246,buy
20,2012-11-28,-0.09947614279600359,-0.1516282315533804,buy
21,2012-11-29,-0.07244408379350986,-0.1357914020014063,buy
22,2012-11-30,-0.04697958355890819,-0.11802903831290668,buy
23,2012-12-03,-0.03001131779807409,-0.10042549420994017,buy
24,2012-12-04,-0.023237799624691746,-0.08498795529289048,buy
25,2012-12-05,-0.012476453707648716,-0.07048565497584212,buy
26,2012-12-06,-0.002748631895173048,-0.056938250359708314,buy
27,2012-12-07,0.00894082788946804,-0.043762434709873045,buy
28,2012-12-10,0.019727936900885368,-0.031064360387721365,buy
29,2012-12-11,0.03372176944425931,-0.018107134421325232,buy
30,2012-12-12,0.04257177963854275,-0.005971351609351637,buy
31,2012-12-13,0.040945022622626226,0.0034119232370439364,buy
32,2012-12-14,0.035263120917825574,0.009782162773200265,buy
33,2012-12-17,0.04489948002753863,0.01680562622406794,buy
34,2012-12-18,0.06352975240112002,0.026150451459478356,buy
35,2012-12-19,0.07160677187412645,0.03524171554240797,buy
36,2012-12-20,0.0776982887066211,0.0437330301752506,buy
37,2012-12-21,0.07115255567122958,0.04921693527444639,buy
38,2012-12-24,0.0628952235139586,0.051952592922348835,buy
39,2012-12-26,0.04718771091463125,0.05099961652080532,sell
40,2012-12-27,0.0324315467829166,0.04728600257322758,sell
41,2012-12-28,0.0071690465808877946,0.03926261137475962,sell
42,2012-12-31,0.003987819195724995,0.0322076529389527,sell
43,2013-01-02,0.03112636955243886,0.03199139626164993,sell
44,2013-01-03,0.05377300864238066,0.036347718737796075,buy
45,2013-01-04,0.08133629465508108,0.04534543392125308,buy
46,2013-01-07,0.09910633888771159,0.056097614914544784,buy
47,2013-01-08,0.10500130525563378,0.0658783529827626,buy
48,2013-01-09,0.11416249004819079,0.07553518039584824,buy
49,2013-01-10,0.12867451245305617,0.08616304680728983,buy
50,2013-01-11,0.13747727835406565,0.096425893116645,buy
51,2013-01-14,0.14280733963429526,0.10570218242017505,buy
52,2013-01-15,0.1453558795018921,0.11363292183651846,buy
53,2013-01-16,0.13987945807976843,0.11888222908516846,buy
54,2013-01-17,0.14562776917539466,0.12423133710321371,buy
55,2013-01-18,0.1519627061147375,0.12977761090551848,buy
56,2013-01-22,0.1652574653972927,0.13687358180387332,buy
57,2013-01-23,0.16838004906087534,0.14317487525527373,buy
58,2013-01-24,0.1741433994248247,0.14936858008918394,buy
59,2013-01-25,0.18016393759407023,0.15552765159016121,buy
60,2013-01-28,0.18457247353650885,0.16133661597943075,buy
61,2013-01-29,0.1981389860183853,0.16869708998722166,buy
62,2013-01-30,0.19952954286257096,0.17486358056229154,buy
63,2013-01-31,0.20474381882844384,0.180839628215522,buy
64,2013-02-01,0.21812959820758238,0.1882976222139341,buy
65,2013-02-04,0.21507927519467174,0.19365395281008163,buy
66,2013-02-05,0.2143110589399626,0.19778537403605784,buy
67,2013-02-06,0.21533805113513083,0.20129590945587245,buy
68,2013-02-07,0.2165967832515463,0.20435608421500723,buy
69,2013-02-08,0.21976777813442183,0.20743842299889015,buy
70,2013-02-11,0.22230798107657535,0.21041233461442718,buy
71,2013-02-12,0.22734906982696756,0.21379968165693528,buy
72,2013-02-13,0.23045326932977872,0.21713039919150395,buy
73,2013-02-14,0.22211493595142073,0.21812730654348733,buy
74,2013-02-15,0.21608735009320412,0.2177193152534307,sell
75,2013-02-19,0.2204063453087315,0.21825672126449086,buy
76,2013-02-20,0.21269439500715848,0.2171442560130244,sell
77,2013-02-21,0.20072507427628494,0.2138604196656765,sell
78,2013-02-22,0.2007393653794125,0.21123620880842373,sell
79,2013-02-25,0.1774391701268634,0.20447680107211166,sell
80,2013-02-26,0.16475391917963123,0.1965322246936156,sell
81,2013-02-27,0.1681220721975123,0.19085019419439495,sell
82,2013-02-28,0.1670925172905342,0.1860986588136228,sell
83,2013-03-01,0.16595785238188654,0.18207049752727555,sell
84,2013-03-04,0.17386530725654126,0.18042945947312872,sell
85,2013-03-05,0.1885908893522803,0.18206174544895903,buy
86,2013-03-06,0.19739426992890685,0.18512825034494862,buy
87,2013-03-07,0.1997059904963976,0.1880437983752384,buy
88,2013-03-08,0.20624964287418024,0.1916849672750268,buy
89,2013-03-11,0.2131128468404455,0.19597054318811055,buy
90,2013-03-12,0.21664608913573247,0.20010565237763495,buy
